country,page_num,plot_num,region,plot_name,asterisk,date,value,headline
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-11,23.887,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-12,-13.926,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-13,1.217,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-14,-9.404,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-15,-34.332,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-16,-9.093,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-17,-0.002,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-18,-11.265,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-19,-18.040,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-20,2.132,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-21,39.597,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-22,-62.874,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-23,-26.575,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-24,-32.519,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-25,-42.321,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-26,-39.874,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-27,-38.720,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-28,-34.758,-46%
"Poland  April 5, 2020",9,87,Warmian-Masurian Voivodeship,Parks,False,2020-03-29,-46.108,-46%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-16,4.723,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-17,10.571,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-18,-0.429,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-19,-1.838,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-20,-2.373,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-21,13.421,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-22,4.418,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-23,8.857,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-24,7.193,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-25,-2.994,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-26,-0.425,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-27,0.974,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-28,11.273,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-02-29,4.971,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-01,9.053,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-02,12.186,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-03,1.423,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-04,-0.990,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-05,-24.549,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-06,-26.579,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-07,-37.571,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-08,-51.774,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-09,-44.055,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-10,-48.007,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-11,-47.318,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-12,-52.861,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-13,-49.935,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-14,-50.094,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-15,-62.601,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-16,-51.985,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-17,-53.991,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-18,-57.205,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-19,-58.719,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-20,-54.633,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-21,-45.306,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-22,-73.230,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-23,-56.536,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-24,-58.834,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-25,-61.160,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-26,-60.392,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-27,-59.868,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-28,-57.461,-64%
"Poland  April 5, 2020",9,88,Warmian-Masurian Voivodeship,Transit stations,False,2020-03-29,-63.782,-64%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-16,-1.323,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-17,25.092,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-18,2.556,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-19,1.839,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-20,1.143,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-21,27.952,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-22,5.348,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-23,2.197,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-24,26.064,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-25,2.799,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-26,1.444,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-27,2.048,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-28,28.211,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-02-29,6.752,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-01,4.728,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-02,25.956,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-03,3.063,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-04,0.523,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-05,-17.776,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-06,0.860,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-07,-11.642,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-08,-24.866,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-09,-16.508,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-10,-35.565,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-11,-37.012,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-12,-37.842,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-13,-20.423,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-14,-22.879,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-15,-31.356,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-16,-23.369,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-17,-38.036,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-18,-40.191,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-19,-41.282,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-20,-24.853,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-21,-23.481,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-22,-34.877,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-23,-27.664,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-24,-41.146,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-25,-43.568,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-26,-44.590,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-27,-28.706,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-28,-29.100,-25%
"Poland  April 5, 2020",9,89,Warmian-Masurian Voivodeship,Workplace,False,2020-03-29,-24.975,-25%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-16,0.275,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-17,-1.306,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-18,0.119,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-19,0.292,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-20,0.017,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-21,-2.083,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-22,0.578,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-23,-0.221,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-24,-1.082,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-25,0.079,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-26,0.361,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-27,-0.550,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-28,-1.848,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-02-29,0.236,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-01,-0.623,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-02,-1.677,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-03,-0.507,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-04,-0.252,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-05,5.606,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-06,6.565,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-07,9.082,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-08,8.288,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-09,11.285,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-10,13.058,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-11,13.555,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-12,14.635,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-13,14.067,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-14,11.368,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-15,9.760,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-16,13.268,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-17,14.447,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-18,16.370,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-19,16.295,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-20,15.465,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-21,9.525,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-22,11.332,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-23,14.996,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-24,16.607,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-25,18.267,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-26,17.968,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-27,17.874,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-28,13.490,+10%
"Poland  April 5, 2020",9,90,Warmian-Masurian Voivodeship,Residential,False,2020-03-29,9.709,+10%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-16,-14.155,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-17,1.551,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-18,3.037,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-19,0.321,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-20,3.190,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-21,1.872,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-22,0.631,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-23,2.939,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-24,4.313,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-25,2.255,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-26,5.475,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-27,6.324,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-28,0.650,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-02-29,3.725,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-01,24.076,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-02,2.799,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-03,3.354,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-04,6.664,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-05,-11.523,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-06,-23.128,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-07,-41.709,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-08,-66.888,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-09,-44.797,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-10,-48.621,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-11,-47.574,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-12,-50.222,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-13,-53.173,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-14,-61.490,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-15,-70.458,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-16,-47.560,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-17,-47.596,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-18,-54.805,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-19,-55.015,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-20,-55.187,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-21,-62.917,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-22,-80.474,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-23,-54.351,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-24,-50.988,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-25,-56.693,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-26,-56.250,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-27,-56.948,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-28,-70.982,-70%
"Poland  April 5, 2020",10,91,West Pomeranian Voivodeship,Retail & recreation,False,2020-03-29,-69.764,-70%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-16,-33.685,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-17,0.861,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-18,0.599,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-19,-4.106,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-20,0.279,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-21,2.841,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-22,1.347,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-23,-13.153,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-24,2.116,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-25,-0.347,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-26,1.874,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-27,2.266,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-28,0.685,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-02-29,4.975,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-01,-0.148,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-02,-0.442,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-03,4.422,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-04,20.252,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-05,15.948,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-06,7.154,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-07,-12.284,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-08,-42.734,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-09,-21.070,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-10,-25.913,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-11,-25.001,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-12,-25.597,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-13,-24.129,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-14,-31.469,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-15,-48.438,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-16,-24.683,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-17,-19.723,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-18,-30.019,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-19,-30.175,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-20,-27.839,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-21,-34.216,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-22,-65.776,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-23,-31.070,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-24,-23.581,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-25,-38.902,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-26,-36.428,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-27,-35.624,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-28,-46.085,+53%
"Poland  April 5, 2020",10,92,West Pomeranian Voivodeship,Grocery & pharmacy,False,2020-03-29,52.703,+53%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-16,-41.532,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-17,-0.318,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-18,16.953,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-19,-4.492,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-20,3.261,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-21,0.004,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-22,0.754,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-23,18.678,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-24,-2.247,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-25,-0.335,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-26,6.981,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-27,29.320,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-28,-7.752,-69%
"Poland  April 5, 2020",10,93,West Pomeranian Voivodeship,Parks,False,2020-02-29,-5.246,-69%
